year_month,product_price,product_category,forecast_qty
2016-12-01,17.59,Headgear,0.0
2017-01-01,17.59,Headgear,1.0
2017-02-01,17.59,Headgear,0.0
2017-03-01,17.59,Headgear,0.0
2017-04-01,17.59,Headgear,1.0
2017-05-01,17.59,Headgear,0.0
2017-06-01,17.59,Headgear,1.0
2017-07-01,17.59,Headgear,0.0
2016-08-01,21.99,Headgear,1.0
2016-09-01,21.99,Headgear,0.0
2016-10-01,21.99,Headgear,0.0
2016-11-01,21.99,Headgear,0.0
2016-12-01,21.99,Headgear,0.0
2017-01-01,21.99,Headgear,0.0
2017-02-01,21.99,Headgear,0.0
2017-03-01,21.99,Headgear,0.0
2017-04-01,21.99,Headgear,0.0
2017-05-01,21.99,Headgear,0.0
2017-06-01,21.99,Headgear,0.0
2017-07-01,21.99,Headgear,0.0
2016-08-01,15.19,Headgear,1.0
2016-09-01,15.19,Headgear,0.0
2016-10-01,15.19,Headgear,0.0
2016-11-01,15.19,Headgear,0.0
2016-12-01,15.19,Headgear,0.0
2017-01-01,15.19,Headgear,0.0
2017-02-01,15.19,Headgear,0.0
2017-03-01,15.19,Headgear,0.0
2017-04-01,15.19,Headgear,0.0
2017-05-01,15.19,Headgear,0.0
2017-06-01,15.19,Headgear,0.0
2017-07-01,15.19,Headgear,0.0
2016-08-01,8.8,Headgear,0.0
2016-09-01,8.8,Headgear,0.0
2016-10-01,8.8,Headgear,0.0
2016-11-01,8.8,Headgear,0.0
2016-12-01,8.8,Headgear,0.0
2017-01-01,8.8,Headgear,0.0
2017-02-01,8.8,Headgear,0.0
2017-03-01,8.8,Headgear,0.0
2017-04-01,8.8,Headgear,0.0
2017-05-01,8.8,Headgear,0.0
2017-06-01,8.8,Headgear,0.0
2017-07-01,8.8,Headgear,0.0
2016-08-01,12.31,Headgear,1.0
2016-09-01,12.31,Headgear,1.0
2016-10-01,12.31,Headgear,0.0
2016-11-01,12.31,Headgear,0.0
2016-12-01,12.31,Headgear,1.0
2017-01-01,12.31,Headgear,0.0
2017-02-01,12.31,Headgear,0.0
2017-03-01,12.31,Headgear,1.0
2017-04-01,12.31,Headgear,2.0
2017-05-01,12.31,Headgear,1.0
2017-06-01,12.31,Headgear,1.0
2017-07-01,12.31,Headgear,2.0
2016-08-01,15.39,Headgear,0.0
2016-09-01,15.39,Headgear,0.0
2016-10-01,15.39,Headgear,0.0
2016-11-01,15.39,Headgear,0.0
2016-12-01,15.39,Headgear,0.0
2017-01-01,15.39,Headgear,0.0
2017-02-01,15.39,Headgear,0.0
2017-03-01,15.39,Headgear,0.0
2017-04-01,15.39,Headgear,2.0
2017-05-01,15.39,Headgear,1.0
2017-06-01,15.39,Headgear,0.0
2017-07-01,15.39,Headgear,0.0
2016-08-01,21.99,Headgear,1.0
2016-09-01,21.99,Headgear,0.0
2016-10-01,21.99,Headgear,0.0
2016-11-01,21.99,Headgear,1.0
2016-12-01,21.99,Headgear,1.0
2017-01-01,21.99,Headgear,0.0
2017-02-01,21.99,Headgear,0.0
2017-03-01,21.99,Headgear,1.0
2017-04-01,21.99,Headgear,1.0
2017-05-01,21.99,Headgear,0.0
2017-06-01,21.99,Headgear,0.0
2017-07-01,21.99,Headgear,0.0
2016-08-01,8.8,Headgear,0.0
2016-09-01,8.8,Headgear,0.0
2016-10-01,8.8,Headgear,0.0
2016-11-01,8.8,Headgear,0.0
2016-12-01,8.8,Headgear,0.0
2017-01-01,8.8,Headgear,0.0
2017-02-01,8.8,Headgear,0.0
2017-03-01,8.8,Headgear,0.0
2017-04-01,8.8,Headgear,0.0
2017-05-01,8.8,Headgear,0.0
2017-06-01,8.8,Headgear,0.0
2017-07-01,8.8,Headgear,12.0
2016-08-01,12.31,Headgear,0.0
2016-09-01,12.31,Headgear,0.0
2016-10-01,12.31,Headgear,0.0
2016-11-01,12.31,Headgear,0.0
2016-12-01,12.31,Headgear,0.0
2017-01-01,12.31,Headgear,0.0
2017-02-01,12.31,Headgear,0.0
2017-03-01,12.31,Headgear,0.0
2017-04-01,12.31,Headgear,0.0
2017-05-01,12.31,Headgear,0.0
2017-06-01,12.31,Headgear,0.0
2017-07-01,12.31,Headgear,0.0
2016-08-01,15.39,Headgear,0.0
2016-09-01,15.39,Headgear,0.0
2016-10-01,15.39,Headgear,0.0
2016-11-01,15.39,Headgear,0.0
2016-12-01,15.39,Headgear,0.0
2017-01-01,15.39,Headgear,0.0
2017-02-01,15.39,Headgear,0.0
2017-03-01,15.39,Headgear,0.0
2017-04-01,15.39,Headgear,1.0
2017-05-01,15.39,Headgear,5.0
2017-06-01,15.39,Headgear,2.0
2017-07-01,15.39,Headgear,0.0
2016-08-01,17.59,Headgear,0.0
2016-09-01,17.59,Headgear,0.0
2016-10-01,17.59,Headgear,0.0
2016-11-01,17.59,Headgear,0.0
2016-12-01,17.59,Headgear,0.0
2017-01-01,17.59,Headgear,0.0
2017-02-01,17.59,Headgear,0.0
2017-03-01,17.59,Headgear,0.0
2017-04-01,17.59,Headgear,1.0
2017-05-01,17.59,Headgear,0.0
2017-06-01,17.59,Headgear,0.0
2017-07-01,17.59,Headgear,0.0
2016-08-01,21.99,Headgear,1.0
2016-09-01,21.99,Headgear,1.0
2016-10-01,21.99,Headgear,2.0
2016-11-01,21.99,Headgear,3.0
2016-12-01,21.99,Headgear,3.0
2017-01-01,21.99,Headgear,1.0
2017-02-01,21.99,Headgear,1.0
2017-03-01,21.99,Headgear,2.0
2017-04-01,21.99,Headgear,1.0
2017-05-01,21.99,Headgear,1.0
2017-06-01,21.99,Headgear,1.0
2017-07-01,21.99,Headgear,0.0
2016-08-01,12.31,Headgear,0.0
2016-09-01,12.31,Headgear,0.0
2016-10-01,12.31,Headgear,0.0
2016-11-01,12.31,Headgear,0.0
2016-12-01,12.31,Headgear,0.0
2017-01-01,12.31,Headgear,0.0
2017-02-01,12.31,Headgear,0.0
2017-03-01,12.31,Headgear,0.0
2017-04-01,12.31,Headgear,0.0
2017-05-01,12.31,Headgear,2.0
2017-06-01,12.31,Headgear,1.0
2017-07-01,12.31,Headgear,0.0
2016-08-01,15.39,Headgear,0.0
2016-09-01,15.39,Headgear,0.0
2016-10-01,15.39,Headgear,0.0
2016-11-01,15.39,Headgear,0.0
2016-12-01,15.39,Headgear,0.0
2017-01-01,15.39,Headgear,0.0
2017-02-01,15.39,Headgear,0.0
2017-03-01,15.39,Headgear,0.0
2017-04-01,15.39,Headgear,1.0
2017-05-01,15.39,Headgear,4.0
2017-06-01,15.39,Headgear,1.0
2017-07-01,15.39,Headgear,0.0
2016-08-01,17.59,Headgear,0.0
2016-09-01,17.59,Headgear,0.0
2016-10-01,17.59,Headgear,0.0
2016-11-01,17.59,Headgear,1.0
2016-12-01,17.59,Headgear,1.0
2017-01-01,17.59,Headgear,0.0
2017-02-01,17.59,Headgear,0.0
2017-03-01,17.59,Headgear,0.0
2017-04-01,17.59,Headgear,1.0
2017-05-01,17.59,Headgear,0.0
2017-06-01,17.59,Headgear,1.0
2017-07-01,17.59,Headgear,0.0
2016-08-01,21.99,Headgear,1.0
2016-09-01,21.99,Headgear,0.0
2016-10-01,21.99,Headgear,0.0
2016-11-01,21.99,Headgear,1.0
2016-12-01,21.99,Headgear,1.0
2017-01-01,21.99,Headgear,1.0
2017-02-01,21.99,Headgear,0.0
2017-03-01,21.99,Headgear,1.0
2017-04-01,21.99,Headgear,1.0
2017-05-01,21.99,Headgear,0.0
2017-06-01,21.99,Headgear,0.0
2017-07-01,21.99,Headgear,0.0
2016-08-01,8.79,Headgear,0.0
2016-09-01,8.79,Headgear,0.0
2016-10-01,8.79,Headgear,0.0
2016-11-01,8.79,Headgear,0.0
2016-12-01,8.79,Headgear,0.0
2017-01-01,8.79,Headgear,1.0
2017-02-01,8.79,Headgear,2.0
2017-03-01,8.79,Headgear,2.0
2017-04-01,8.79,Headgear,182.0
2017-05-01,8.79,Headgear,2.0
2017-06-01,8.79,Headgear,0.0
2017-07-01,8.79,Headgear,5.0
2016-08-01,8.99,Headgear,0.0
2016-09-01,8.99,Headgear,0.0
2016-10-01,8.99,Headgear,0.0
2016-11-01,8.99,Headgear,0.0
2016-12-01,8.99,Headgear,0.0
2017-01-01,8.99,Headgear,1.0
2017-02-01,8.99,Headgear,3.0
2017-03-01,8.99,Headgear,0.0
2017-04-01,8.99,Headgear,0.0
2017-05-01,8.99,Headgear,0.0
2017-06-01,8.99,Headgear,0.0
2017-07-01,8.99,Headgear,0.0
2016-08-01,10.99,Headgear,1.0
2016-09-01,10.99,Headgear,1.0
2016-10-01,10.99,Headgear,0.0
2016-11-01,10.99,Headgear,0.0
2016-12-01,10.99,Headgear,0.0
2017-01-01,10.99,Headgear,0.0
2017-02-01,10.99,Headgear,12.0
2017-03-01,10.99,Headgear,45.0
2017-04-01,10.99,Headgear,4.0
2017-05-01,10.99,Headgear,3.0
2017-06-01,10.99,Headgear,1.0
2017-07-01,10.99,Headgear,0.0
2016-08-01,17.59,Headgear,0.0
2016-09-01,17.59,Headgear,0.0
2016-10-01,17.59,Headgear,0.0
2016-11-01,17.59,Headgear,2.0
2016-12-01,17.59,Headgear,3.0
2017-01-01,17.59,Headgear,1.0
2017-02-01,17.59,Headgear,1.0
2017-03-01,17.59,Headgear,1.0
2017-04-01,17.59,Headgear,1.0
2017-05-01,17.59,Headgear,0.0
2017-06-01,17.59,Headgear,1.0
2017-07-01,17.59,Headgear,0.0
2016-08-01,21.99,Headgear,1.0
2016-09-01,21.99,Headgear,1.0
2016-10-01,21.99,Headgear,1.0
2016-11-01,21.99,Headgear,1.0
2016-12-01,21.99,Headgear,1.0
2017-01-01,21.99,Headgear,1.0
2017-02-01,21.99,Headgear,1.0
2017-03-01,21.99,Headgear,1.0
2017-04-01,21.99,Headgear,1.0
2017-05-01,21.99,Headgear,1.0
2017-06-01,21.99,Headgear,1.0
2017-07-01,21.99,Headgear,0.0
2016-08-01,3.19,Lifestyle,92.0
2016-09-01,3.19,Lifestyle,43.0
2016-10-01,3.19,Lifestyle,59.0
2016-11-01,3.19,Lifestyle,125.0
2016-12-01,3.19,Lifestyle,87.0
2017-01-01,3.19,Lifestyle,60.0
2017-02-01,3.19,Lifestyle,62.0
2017-03-01,3.19,Lifestyle,94.0
2017-04-01,3.19,Lifestyle,110.0
2017-05-01,3.19,Lifestyle,105.0
2017-06-01,3.19,Lifestyle,76.0
2017-07-01,3.19,Lifestyle,153.0
2016-08-01,3.99,Lifestyle,85.0
2016-09-01,3.99,Lifestyle,67.0
2016-10-01,3.99,Lifestyle,189.0
2016-11-01,3.99,Lifestyle,91.0
2016-12-01,3.99,Lifestyle,144.0
2017-01-01,3.99,Lifestyle,134.0
2017-02-01,3.99,Lifestyle,105.0
2017-03-01,3.99,Lifestyle,169.0
2017-04-01,3.99,Lifestyle,115.0
2017-05-01,3.99,Lifestyle,117.0
2017-06-01,3.99,Lifestyle,108.0
2017-07-01,3.99,Lifestyle,51.0
2016-08-01,7.19,Accessories,4.0
2016-09-01,7.19,Accessories,0.0
2016-10-01,7.19,Accessories,0.0
2016-11-01,7.19,Accessories,0.0
2016-12-01,7.19,Accessories,4.0
2017-01-01,7.19,Accessories,3.0
2017-02-01,7.19,Accessories,4.0
2017-03-01,7.19,Accessories,3.0
2017-04-01,7.19,Accessories,3.0
2017-05-01,7.19,Accessories,2.0
2017-06-01,7.19,Accessories,1.0
2017-07-01,7.19,Accessories,0.0
2016-08-01,8.99,Fun,0.0
2016-09-01,8.99,Fun,0.0
2016-10-01,8.99,Fun,0.0
2016-11-01,8.99,Fun,0.0
2016-12-01,8.99,Fun,1.0
2017-01-01,8.99,Fun,2.0
2017-02-01,8.99,Fun,0.0
2017-03-01,8.99,Fun,0.0
2017-04-01,8.99,Fun,59.0
2017-05-01,8.99,Fun,28.0
2017-06-01,8.99,Fun,0.0
2017-07-01,8.99,Fun,0.0
2016-08-01,14.99,Accessories,0.0
2016-09-01,14.99,Accessories,0.0
2016-10-01,14.99,Accessories,0.0
2016-11-01,14.99,Accessories,0.0
2016-12-01,14.99,Accessories,0.0
2017-01-01,14.99,Accessories,0.0
2017-02-01,14.99,Accessories,0.0
2017-03-01,14.99,Accessories,0.0
2017-04-01,14.99,Accessories,0.0
2017-05-01,14.99,Accessories,0.0
2017-06-01,14.99,Accessories,0.0
2017-07-01,14.99,Accessories,0.0
2016-08-01,4.8,Notebooks & Journals,0.0
2016-09-01,4.8,Notebooks & Journals,0.0
2016-10-01,4.8,Notebooks & Journals,0.0
2016-11-01,4.8,Notebooks & Journals,0.0
2016-12-01,4.8,Notebooks & Journals,0.0
2017-01-01,4.8,Notebooks & Journals,0.0
2017-02-01,4.8,Notebooks & Journals,0.0
2017-03-01,4.8,Notebooks & Journals,0.0
2017-04-01,4.8,Notebooks & Journals,0.0
2017-05-01,4.8,Notebooks & Journals,0.0
2017-06-01,4.8,Notebooks & Journals,0.0
2017-07-01,4.8,Notebooks & Journals,55.0
2016-08-01,6.0,Notebooks & Journals,0.0
2016-09-01,6.0,Notebooks & Journals,0.0
2016-10-01,6.0,Notebooks & Journals,0.0
2016-11-01,6.0,Notebooks & Journals,0.0
2016-12-01,6.0,Notebooks & Journals,0.0
2017-01-01,6.0,Notebooks & Journals,0.0
2017-02-01,6.0,Notebooks & Journals,0.0
2017-03-01,6.0,Notebooks & Journals,0.0
2017-04-01,6.0,Notebooks & Journals,0.0
2017-05-01,6.0,Notebooks & Journals,0.0
2017-06-01,6.0,Notebooks & Journals,0.0
2017-07-01,6.0,Notebooks & Journals,0.0
2016-08-01,11.19,Notebooks & Journals,0.0
2016-09-01,11.19,Notebooks & Journals,0.0
2016-10-01,11.19,Notebooks & Journals,0.0
2016-11-01,11.19,Notebooks & Journals,0.0
2016-12-01,11.19,Notebooks & Journals,0.0
2017-01-01,11.19,Notebooks & Journals,0.0
2017-02-01,11.19,Notebooks & Journals,0.0
2017-03-01,11.19,Notebooks & Journals,0.0
2017-04-01,11.19,Notebooks & Journals,1.0
2017-05-01,11.19,Notebooks & Journals,1.0
2017-06-01,11.19,Notebooks & Journals,0.0
2017-07-01,11.19,Notebooks & Journals,0.0
2016-08-01,13.99,Notebooks & Journals,1.0
2016-09-01,13.99,Notebooks & Journals,1.0
2016-10-01,13.99,Notebooks & Journals,0.0
2016-11-01,13.99,Notebooks & Journals,0.0
2016-12-01,13.99,Notebooks & Journals,0.0
2017-01-01,13.99,Notebooks & Journals,1.0
2017-02-01,13.99,Notebooks & Journals,0.0
2017-03-01,13.99,Notebooks & Journals,0.0
2017-04-01,13.99,Notebooks & Journals,3.0
2017-05-01,13.99,Notebooks & Journals,1.0
2017-06-01,13.99,Notebooks & Journals,2.0
2017-07-01,13.99,Notebooks & Journals,1.0
2016-08-01,19.99,Notebooks & Journals,1.0
2016-09-01,19.99,Notebooks & Journals,0.0
2016-10-01,19.99,Notebooks & Journals,1.0
2016-11-01,19.99,Notebooks & Journals,1.0
2016-12-01,19.99,Notebooks & Journals,1.0
2017-01-01,19.99,Notebooks & Journals,1.0
2017-02-01,19.99,Notebooks & Journals,1.0
2017-03-01,19.99,Notebooks & Journals,1.0
2017-04-01,19.99,Notebooks & Journals,0.0
2017-05-01,19.99,Notebooks & Journals,0.0
2017-06-01,19.99,Notebooks & Journals,0.0
2017-07-01,19.99,Notebooks & Journals,0.0
2016-08-01,7.19,Notebooks & Journals,8.0
2016-09-01,7.19,Notebooks & Journals,31.0
2016-10-01,7.19,Notebooks & Journals,19.0
2016-11-01,7.19,Notebooks & Journals,24.0
2016-12-01,7.19,Notebooks & Journals,20.0
2017-01-01,7.19,Notebooks & Journals,29.0
2017-02-01,7.19,Notebooks & Journals,11.0
2017-03-01,7.19,Notebooks & Journals,31.0
2017-04-01,7.19,Notebooks & Journals,6.0
2017-05-01,7.19,Notebooks & Journals,1.0
2017-06-01,7.19,Notebooks & Journals,10.0
2017-07-01,7.19,Notebooks & Journals,2.0
2016-08-01,8.99,Notebooks & Journals,3.0
2016-09-01,8.99,Notebooks & Journals,14.0
2016-10-01,8.99,Notebooks & Journals,17.0
2016-11-01,8.99,Notebooks & Journals,9.0
2016-12-01,8.99,Notebooks & Journals,15.0
2017-01-01,8.99,Notebooks & Journals,8.0
2017-02-01,8.99,Notebooks & Journals,5.0
2017-03-01,8.99,Notebooks & Journals,4.0
2017-04-01,8.99,Notebooks & Journals,3.0
2017-05-01,8.99,Notebooks & Journals,4.0
2017-06-01,8.99,Notebooks & Journals,3.0
2017-07-01,8.99,Notebooks & Journals,1.0
2016-08-01,5.59,Office,0.0
2016-09-01,5.59,Office,0.0
2016-10-01,5.59,Office,0.0
2016-11-01,5.59,Office,0.0
2016-12-01,5.59,Office,0.0
2017-01-01,5.59,Office,0.0
2017-02-01,5.59,Office,0.0
2017-03-01,5.59,Office,0.0
2017-04-01,5.59,Office,0.0
2017-05-01,5.59,Office,1.0
2017-06-01,5.59,Office,0.0
2017-07-01,5.59,Office,54.0
2016-08-01,6.99,Office,0.0
2016-09-01,6.99,Office,0.0
2016-10-01,6.99,Office,0.0
2016-11-01,6.99,Office,0.0
2016-12-01,6.99,Office,0.0
2017-01-01,6.99,Office,0.0
2017-02-01,6.99,Office,0.0
2017-03-01,6.99,Office,0.0
2017-04-01,6.99,Office,0.0
2017-05-01,6.99,Office,1.0
2017-06-01,6.99,Office,0.0
2017-07-01,6.99,Office,92.0
2016-08-01,7.99,Office,0.0
2016-09-01,7.99,Office,0.0
2016-10-01,7.99,Office,0.0
2016-11-01,7.99,Office,0.0
2016-12-01,7.99,Office,0.0
2017-01-01,7.99,Office,0.0
2017-02-01,7.99,Office,0.0
2017-03-01,7.99,Office,0.0
2017-04-01,7.99,Office,2.0
2017-05-01,7.99,Office,1.0
2017-06-01,7.99,Office,1.0
2017-07-01,7.99,Office,0.0
2016-08-01,9.99,Office,1.0
2016-09-01,9.99,Office,0.0
2016-10-01,9.99,Office,0.0
2016-11-01,9.99,Office,0.0
2016-12-01,9.99,Office,1.0
2017-01-01,9.99,Office,1.0
2017-02-01,9.99,Office,1.0
2017-03-01,9.99,Office,1.0
2017-04-01,9.99,Office,3.0
2017-05-01,9.99,Office,4.0
2017-06-01,9.99,Office,5.0
2017-07-01,9.99,Office,1.0
2016-08-01,13.59,Apparel,3.0
2016-09-01,13.59,Apparel,3.0
2016-10-01,13.59,Apparel,15.0
2016-11-01,13.59,Apparel,7.0
2016-12-01,13.59,Apparel,3.0
2017-01-01,13.59,Apparel,1.0
2017-02-01,13.59,Apparel,1.0
2017-03-01,13.59,Apparel,1.0
2017-04-01,13.59,Apparel,1.0
2017-05-01,13.59,Apparel,1.0
2017-06-01,13.59,Apparel,0.0
2017-07-01,13.59,Apparel,0.0
2016-08-01,16.99,Apparel,3.0
2016-09-01,16.99,Apparel,8.0
2016-10-01,16.99,Apparel,3.0
2016-11-01,16.99,Apparel,2.0
2016-12-01,16.99,Apparel,4.0
2017-01-01,16.99,Apparel,1.0
2017-02-01,16.99,Apparel,2.0
2017-03-01,16.99,Apparel,9.0
2017-04-01,16.99,Apparel,2.0
2017-05-01,16.99,Apparel,2.0
2017-06-01,16.99,Apparel,2.0
2017-07-01,16.99,Apparel,0.0
2016-08-01,13.59,Apparel,31.0
2016-09-01,13.59,Apparel,13.0
2016-10-01,13.59,Apparel,24.0
2016-11-01,13.59,Apparel,27.0
2016-12-01,13.59,Apparel,19.0
2017-01-01,13.59,Apparel,10.0
2017-02-01,13.59,Apparel,9.0
2017-03-01,13.59,Apparel,6.0
2017-04-01,13.59,Apparel,8.0
2017-05-01,13.59,Apparel,6.0
2017-06-01,13.59,Apparel,12.0
2017-07-01,13.59,Apparel,5.0
2016-08-01,16.99,Apparel,15.0
2016-09-01,16.99,Apparel,24.0
2016-10-01,16.99,Apparel,12.0
2016-11-01,16.99,Apparel,12.0
2016-12-01,16.99,Apparel,27.0
2017-01-01,16.99,Apparel,9.0
2017-02-01,16.99,Apparel,9.0
2017-03-01,16.99,Apparel,21.0
2017-04-01,16.99,Apparel,9.0
2017-05-01,16.99,Apparel,12.0
2017-06-01,16.99,Apparel,15.0
2017-07-01,16.99,Apparel,26.0
2016-08-01,13.59,Apparel,17.0
2016-09-01,13.59,Apparel,18.0
2016-10-01,13.59,Apparel,23.0
2016-11-01,13.59,Apparel,36.0
2016-12-01,13.59,Apparel,21.0
2017-01-01,13.59,Apparel,20.0
2017-02-01,13.59,Apparel,11.0
2017-03-01,13.59,Apparel,9.0
2017-04-01,13.59,Apparel,11.0
2017-05-01,13.59,Apparel,5.0
2017-06-01,13.59,Apparel,8.0
2017-07-01,13.59,Apparel,10.0
2016-08-01,16.99,Apparel,11.0
2016-09-01,16.99,Apparel,22.0
2016-10-01,16.99,Apparel,22.0
2016-11-01,16.99,Apparel,9.0
2016-12-01,16.99,Apparel,34.0
2017-01-01,16.99,Apparel,10.0
2017-02-01,16.99,Apparel,31.0
2017-03-01,16.99,Apparel,22.0
2017-04-01,16.99,Apparel,10.0
2017-05-01,16.99,Apparel,24.0
2017-06-01,16.99,Apparel,20.0
2017-07-01,16.99,Apparel,14.0
2016-08-01,13.59,Apparel,12.0
2016-09-01,13.59,Apparel,14.0
2016-10-01,13.59,Apparel,14.0
2016-11-01,13.59,Apparel,18.0
2016-12-01,13.59,Apparel,13.0
2017-01-01,13.59,Apparel,8.0
2017-02-01,13.59,Apparel,8.0
2017-03-01,13.59,Apparel,4.0
2017-04-01,13.59,Apparel,8.0
2017-05-01,13.59,Apparel,6.0
2017-06-01,13.59,Apparel,7.0
2017-07-01,13.59,Apparel,8.0
2016-08-01,16.99,Apparel,9.0
2016-09-01,16.99,Apparel,14.0
2016-10-01,16.99,Apparel,16.0
2016-11-01,16.99,Apparel,9.0
2016-12-01,16.99,Apparel,14.0
2017-01-01,16.99,Apparel,13.0
2017-02-01,16.99,Apparel,15.0
2017-03-01,16.99,Apparel,17.0
2017-04-01,16.99,Apparel,7.0
2017-05-01,16.99,Apparel,14.0
2017-06-01,16.99,Apparel,14.0
2017-07-01,16.99,Apparel,10.0
2016-08-01,13.59,Apparel,4.0
2016-09-01,13.59,Apparel,6.0
2016-10-01,13.59,Apparel,6.0
2016-11-01,13.59,Apparel,9.0
2016-12-01,13.59,Apparel,5.0
2017-01-01,13.59,Apparel,3.0
2017-02-01,13.59,Apparel,2.0
2017-03-01,13.59,Apparel,3.0
2017-04-01,13.59,Apparel,4.0
2017-05-01,13.59,Apparel,4.0
2017-06-01,13.59,Apparel,3.0
2017-07-01,13.59,Apparel,2.0
2016-08-01,16.99,Apparel,5.0
2016-09-01,16.99,Apparel,7.0
2016-10-01,16.99,Apparel,4.0
2016-11-01,16.99,Apparel,3.0
2016-12-01,16.99,Apparel,12.0
2017-01-01,16.99,Apparel,4.0
2017-02-01,16.99,Apparel,12.0
2017-03-01,16.99,Apparel,9.0
2017-04-01,16.99,Apparel,5.0
2017-05-01,16.99,Apparel,7.0
2017-06-01,16.99,Apparel,5.0
2017-07-01,16.99,Apparel,3.0
2016-08-01,7.6,Apparel,0.0
2016-09-01,7.6,Apparel,0.0
2016-10-01,7.6,Apparel,0.0
2016-11-01,7.6,Apparel,0.0
2016-12-01,7.6,Apparel,0.0
2017-01-01,7.6,Apparel,0.0
2017-02-01,7.6,Apparel,0.0
2017-03-01,7.6,Apparel,0.0
2017-04-01,7.6,Apparel,0.0
2017-05-01,7.6,Apparel,0.0
2017-06-01,7.6,Apparel,0.0
2017-07-01,7.6,Apparel,8.0
2016-08-01,9.49,Apparel,0.0
2016-09-01,9.49,Apparel,0.0
2016-10-01,9.49,Apparel,0.0
2016-11-01,9.49,Apparel,0.0
2016-12-01,9.49,Apparel,0.0
2017-01-01,9.49,Apparel,0.0
2017-02-01,9.49,Apparel,0.0
2017-03-01,9.49,Apparel,0.0
2017-04-01,9.49,Apparel,0.0
2017-05-01,9.49,Apparel,0.0
2017-06-01,9.49,Apparel,0.0
2017-07-01,9.49,Apparel,6.0
2016-08-01,10.63,Apparel,0.0
2016-09-01,10.63,Apparel,0.0
2016-10-01,10.63,Apparel,0.0
2016-11-01,10.63,Apparel,0.0
2016-12-01,10.63,Apparel,0.0
2017-01-01,10.63,Apparel,0.0
2017-02-01,10.63,Apparel,0.0
2017-03-01,10.63,Apparel,0.0
2017-04-01,10.63,Apparel,1.0
2017-05-01,10.63,Apparel,1.0
2017-06-01,10.63,Apparel,0.0
2017-07-01,10.63,Apparel,0.0
2016-08-01,13.29,Apparel,0.0
2016-09-01,13.29,Apparel,0.0
2016-10-01,13.29,Apparel,0.0
2016-11-01,13.29,Apparel,0.0
2016-12-01,13.29,Apparel,0.0
2017-01-01,13.29,Apparel,0.0
2017-02-01,13.29,Apparel,0.0
2017-03-01,13.29,Apparel,0.0
2017-04-01,13.29,Apparel,1.0
2017-05-01,13.29,Apparel,1.0
2017-06-01,13.29,Apparel,2.0
2017-07-01,13.29,Apparel,0.0
2016-08-01,13.59,Apparel,3.0
2016-09-01,13.59,Apparel,1.0
2016-10-01,13.59,Apparel,1.0
2016-11-01,13.59,Apparel,0.0
2016-12-01,13.59,Apparel,0.0
2017-01-01,13.59,Apparel,0.0
2017-02-01,13.59,Apparel,0.0
2017-03-01,13.59,Apparel,0.0
2017-04-01,13.59,Apparel,0.0
2017-05-01,13.59,Apparel,0.0
2017-06-01,13.59,Apparel,0.0
2017-07-01,13.59,Apparel,0.0
2016-08-01,16.99,Apparel,1.0
2016-09-01,16.99,Apparel,1.0
2016-10-01,16.99,Apparel,0.0
2016-11-01,16.99,Apparel,0.0
2016-12-01,16.99,Apparel,1.0
2017-01-01,16.99,Apparel,0.0
2017-02-01,16.99,Apparel,0.0
2017-03-01,16.99,Apparel,0.0
2017-04-01,16.99,Apparel,1.0
2017-05-01,16.99,Apparel,0.0
2017-06-01,16.99,Apparel,0.0
2017-07-01,16.99,Apparel,0.0
2016-08-01,18.99,Apparel,1.0
2016-09-01,18.99,Apparel,0.0
2016-10-01,18.99,Apparel,0.0
2016-11-01,18.99,Apparel,1.0
2016-12-01,18.99,Apparel,1.0
2017-01-01,18.99,Apparel,0.0
2017-02-01,18.99,Apparel,0.0
2017-03-01,18.99,Apparel,1.0
2017-04-01,18.99,Apparel,1.0
2017-05-01,18.99,Apparel,0.0
2017-06-01,18.99,Apparel,0.0
2017-07-01,18.99,Apparel,0.0
2016-08-01,7.6,Apparel,0.0
2016-09-01,7.6,Apparel,0.0
2016-10-01,7.6,Apparel,0.0
2016-11-01,7.6,Apparel,0.0
2016-12-01,7.6,Apparel,0.0
2017-01-01,7.6,Apparel,0.0
2017-02-01,7.6,Apparel,0.0
2017-03-01,7.6,Apparel,0.0
2017-04-01,7.6,Apparel,0.0
2017-05-01,7.6,Apparel,0.0
2017-06-01,7.6,Apparel,0.0
2017-07-01,7.6,Apparel,8.0
2016-08-01,9.49,Apparel,0.0
2016-09-01,9.49,Apparel,0.0
2016-10-01,9.49,Apparel,0.0
2016-11-01,9.49,Apparel,0.0
2016-12-01,9.49,Apparel,0.0
2017-01-01,9.49,Apparel,0.0
2017-02-01,9.49,Apparel,0.0
2017-03-01,9.49,Apparel,0.0
2017-04-01,9.49,Apparel,0.0
2017-05-01,9.49,Apparel,0.0
2017-06-01,9.49,Apparel,0.0
2017-07-01,9.49,Apparel,6.0
2016-08-01,10.63,Apparel,1.0
2016-09-01,10.63,Apparel,0.0
2016-10-01,10.63,Apparel,0.0
2016-11-01,10.63,Apparel,0.0
2016-12-01,10.63,Apparel,0.0
2017-01-01,10.63,Apparel,0.0
2017-02-01,10.63,Apparel,0.0
2017-03-01,10.63,Apparel,0.0
2017-04-01,10.63,Apparel,2.0
2017-05-01,10.63,Apparel,6.0
2017-06-01,10.63,Apparel,13.0
2017-07-01,10.63,Apparel,4.0
2016-08-01,13.29,Apparel,0.0
