url,product_id,product_name,product_category,summary,reviews,ratings,dates,sentiment_scores,compound,sentiment,topic
https://www.amazon.in/Skywall-81-28-inches-Smart-32SWELS-PRO/dp/B08QX1CC14/ref=sr_1_91?qid=1672909128&s=electronics&sr=1-91,B08QX1CC14,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","Found 8 reviews, 29 ratings, and 8 dates.","Good quality | DO NOT BUY THIS PRODUCT!! I needed a TV urgently and saw this on Amazon so thought why not give it a try. So I ignored the reviews and thought it can't be so bad, but I was proved wrong. Absolute waste of time and and money. The display started giving problems within first 15 mins of usage. Remote also stopped working for a short period then worked again. Too many issues with software compatibility especially with Amazon Prime App. Was not expecting too much at such a low price but this was really bad. I mean it should at least work properly for a period of 3 to 6 months if not more? But sadly it seems to be a very badly manufactured. Had to apply for a return immediately and Amazon was kind enough to process my return without any delay. Great service from Amazon but terrible product by the manufacturer. | Good quality,good connection of WiFi ,best picture quality. Easy to use  Value for money | Super...Semmaa... | Good 👍 | I Purchased a TV, day one it self applications were crashing and restarting to home screen.Launcher very bad (Different from ad)Settings very limitedChrome Cast not provided (Scam)Only Miracast supportedRemote control very bad and slow on forward and backward of steaming like hotstar and youtube, some times get crashedMemory is lowAndroid version is low but fake information displayed in about device.Totally a Chinese motherboard is used internally | It’s not warking | Tv is superb..but no person came for installation tv on the wall.Also did not get wall mount stand",3.4 out of 5 stars | 4.1 out of 5 stars. | 4.1 out of 5 stars. | Previous page of related Sponsored Products | Next page of related Sponsored Products | 3.4 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.6 out of 5 stars | 4.0 out of 5 stars | 4.1 out of 5 stars | 4.0 out of 5 stars | Next page | 3.4 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 1 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 1.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 3.0 out of 5 stars | 1.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 4.0 out of 5 stars,Reviewed in India on 16 August 2024 | Reviewed in India on 9 September 2021 | Reviewed in India on 29 September 2024 | Reviewed in India on 27 September 2024 | Reviewed in India on 2 October 2024 | Reviewed in India on 28 August 2024 | Reviewed in India on 7 September 2024 | Reviewed in India on 29 April 2024,"{'neg': 0.197, 'neu': 0.658, 'pos': 0.145, 'compound': -0.9699}",-0.9699,negative,4
https://www.amazon.in/Electvision-Remote-Control-Compatible-Pairing/dp/B09DDCQFMT/ref=sr_1_130?qid=1672909130&s=electronics&sr=1-130,B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","Found 8 reviews, 34 ratings, and 8 dates.","I recently purchased this remote for my 2nd generation fire stick, and while it has some pros, it also has a few drawbacks.Firstly, I was relieved to find that it worked seamlessly with my fire stick. The setup process was quick and easy, and I was able to start using it right away. The buttons are well-placed and easy to navigate.However, I did run into some issues with the remote. I noticed that my fire stick was trying to update the remote multiple times, but unfortunately, the updates never seemed to succeed. This was frustrating, as it seemed to happen quite often.Another issue I faced was with the volume button on the remote. Unfortunately, it did not work for me, and I'm not sure if it was supposed to work in the first place. This was a bit of a letdown, as I had hoped to be able to control my TV's volume directly from the remote.One other thing to note is the price. While this remote is the cheapest option for a fire stick remote, it is still more expensive than other TV remotes on the market. However, if you're specifically looking for a remote that will work with your fire stick, this is likely your best option.Overall, I would recommend this remote to anyone who needs a replacement remote for their 2nd generation fire stick. It may have its flaws, but it gets the job done and is easy to use once it's set up. | I had ordered this remote on March 24. Initially, the buttons were quite hard to press, I thought they would soften up in a few days, but the buttons have become even harder, now it's stopped working altogether. I can't believe Amazon can also do such a thing. | Seller is supportive. He shared detailed video on pairing the remote. It works flawlessly with 2nd gen Fire Stick and also my Sony Bravia TV. Build quality is not great but does its job. Reserving my review as I am doubtful about it's durability though. | Works good and smoothly just difficult to connect | I hate this product ,if fact the seller of this remote is cheating us very badly..... after using it for 6 times the remote control is not working . I can say this because this is the 2nd time j am buying it and it's the same issue .1st time I thought with the frst remote it would be my mistake . That I could not use it properly or it was handled by my kid who is 10years old.Keeping that in mind I bought a new remote and used it carefully single handedly but it's the same case just in 6 time use the remote is not functioning. | I am suffering after 3 months of purchase as remote is not working at all. Please purchase new fire stick instead of remote. | Easy to use.  Value for money.  Quality one. Good performance good to use. Irritating words limit for writing this review | The media could not be loaded.
                
            
                
            
        
    
    








  
  
    A Fire TV remote sensing is weak with TV. It is malfunctioning. We tried a lot of times & also took help from supporting number but in vain. We want replacement.But no way to get replacement. It’s very sad that for the first time we received such a worst  experience from Amazon.After such bad experience we face, it’s request to everyone to check all the details about product even it’s for sale on Amazon. Don’t trust only on platform.",3.1 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | 3.1 out of 5 stars | 3.3 out of 5 stars | 3.9 out of 5 stars | 3.9 out of 5 stars | 5.0 out of 5 stars | 4.6 out of 5 stars | 3.1 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 3.9 out of 5 stars | 4.3 out of 5 stars | 4.2 out of 5 stars | 4.5 out of 5 stars | 3.9 out of 5 stars | Next page | 3.1 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 3 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 1.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 3.0 out of 5 stars | 3.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars,Reviewed in India on 22 April 2023 | Reviewed in India on 9 September 2024 | Reviewed in India on 9 March 2024 | Reviewed in India on 27 August 2024 | Reviewed in India on 30 July 2024 | Reviewed in India on 7 September 2024 | Reviewed in India on 28 June 2024 | Reviewed in India on 10 August 2024,"{'neg': 0.151, 'neu': 0.742, 'pos': 0.107, 'compound': -0.984}",-0.984,negative,1
https://www.amazon.in/Belkin-Lightning-AirPods-MFi-Certified-Charging/dp/B084MZXJN6/ref=sr_1_218?qid=1672909135&s=electronics&sr=1-218,B084MZXJN6,"Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPad, Air Pods, 39.6 inch (100cm) – Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"Found 13 reviews, 42 ratings, and 13 dates.","This product is durable and long lasting. Writing this review after a year of using this product without any problems. | The cable quality is better than my previous purchase of the same cable and same model from Amazon. | works very well and solid cable | The product quality is good and the product was delivered as described, connectivity is good and charging is similar to that with a 5W apple adapter normal USB cable only | Value for money, charging and quality product | The product stopped working within a month of purchase. When contacted Amazon CC they said that the Return window has been closed and the Customer has to contact the concerned brand to claim warranty (which is a time consuming process). | Just bought . Let me use and will update | Bought it 6 months ago, there is no defect on the cable or any breakage but the cable isn't working anymore. Charges very slow but i was managing it but now it is not charging anymore. It says it has warranty but after contacting them got to know that the service center is very far from my location and there is no other option. Pathetic service and pathetic cable, waste of money. its better to invest my money on local wire as it will work more than this. | Llego en tiempo y en caja original | Compré este cable por la calidad de Belkin. De hecho tradicionalmente es Belkin quien le fabrica los cables a Apple. Está certificado con el standard de  Apple, es robusto a la vez que suave al tacto y flexible.No opté por el ""original"" (lo había en otras tiendas al mismo precio que éste) por no fiarme de si era o no original. Con Belkin yo nunca me he equivocado. Siempre ofrece calidad. | Jusqu à ce jour, suis très satisfaite | Ne ho provati tanti, ma questo mi sembra il migliore. È robusto e funziona bene. Chiaramente non si può sperare che sia eterno, ma il prezzo è ottimo | Merhaba, bu üründen daha önce kullanıyordum, evdeki diğer kişilere aldım. Ürün bağlanyı soketlerinin sağlamlığı çok başarılı, orjinal apple kablolara göre çok uzun ömürlü, ayrıca data aktarımı konusunda da herhangi bir problem yok, kesinlikle tavsiye ediyorum, araba için 1 mt olan versiyonuda aldım. kesinlike tavsiye ediyorum",4.3 out of 5 stars | Previous page | Next page | Previous page | Next page | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page of related Sponsored Products | Next page of related Sponsored Products | 4.3 out of 5 stars | 4.3 out of 5 stars | 4.3 out of 5 stars | 4.3 out of 5 stars | 4.3 out of 5 stars | 4.4 out of 5 stars | 4.3 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.2 out of 5 stars | 4.0 out of 5 stars | 4.2 out of 5 stars | 3.5 out of 5 stars | Next page | 4.3 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 4 out of 5 stars | 5.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 3.0 out of 5 stars | 4.0 out of 5 stars | 1.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars,Reviewed in India on 13 September 2024 | Reviewed in India on 14 August 2024 | Reviewed in India on 18 August 2024 | Reviewed in India on 17 August 2024 | Reviewed in India on 31 August 2024 | Reviewed in India on 29 September 2023 | Reviewed in India on 28 September 2024 | Reviewed in India on 26 April 2024 | Reviewed in Mexico on 15 April 2023 | Reviewed in Spain on 29 August 2024 | Reviewed in France on 25 July 2024 | Reviewed in Italy on 3 July 2024 | Reviewed in Turkey on 6 June 2024,"{'neg': 0.077, 'neu': 0.845, 'pos': 0.078, 'compound': -0.6728}",-0.6728,negative,0
https://www.amazon.in/Tata-Sky-Universal-Remote-Compatible/dp/B08CKW1KH9/ref=sr_1_230?qid=1672909135&s=electronics&sr=1-230,B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","Found 8 reviews, 37 ratings, and 8 dates.","Nice remote in this price range but some scratches on body and remember all in this package only remote available not include battery | Remote is not working.only first day it's working.it is not good. I received this on 30th July & I was given return order on 3 Rd August but till today no one came for pickup the same. First time I disappointed the service of Amazon. I suggest to all Don't buy this product. | Tata Sky remote for Rs. 140 (incl. taxes & free delivery) is worth money spent. It is not original but working fine. What more you expect at this lowest cost and promptest delivery. | Good quality. Good price | The remote is exact like the original one. But its not a Universal remote. However, for a given price its value for money, works well. | Very good product | Received the remote after inserted batteries the back button stuck inside and it's very small to operate..get back it even again again it's having same issue..advice not to buy this..even quality also poor... | Very cheap material. The remote broke in a few months and the buttons are stuck!",3.5 out of 5 stars | Previous page | Next page | Previous page of related Sponsored Products | Next page of related Sponsored Products | 3.9 out of 5 stars. | 4.1 out of 5 stars. | 3.5 out of 5 stars | 3.9 out of 5 stars | 3.4 out of 5 stars | 4.4 out of 5 stars | 3.6 out of 5 stars | 4.3 out of 5 stars | 3.5 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.2 out of 5 stars | 3.5 out of 5 stars | 4.1 out of 5 stars | 3.9 out of 5 stars | 4.2 out of 5 stars | Next page | 3.5 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 5 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 3.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 2.0 out of 5 stars,Reviewed in India on 6 June 2023 | Reviewed in India on 14 August 2023 | Reviewed in India on 17 December 2020 | Reviewed in India on 26 August 2023 | Reviewed in India on 26 April 2021 | Reviewed in India on 26 August 2023 | Reviewed in India on 19 May 2023 | Reviewed in India on 1 December 2023,"{'neg': 0.141, 'neu': 0.724, 'pos': 0.135, 'compound': -0.3391}",-0.3391,negative,1
https://www.amazon.in/OnePlus-138-7-inches-Android-55U1S/dp/B095JQVC7N/ref=sr_1_237?qid=1672909135&s=electronics&sr=1-237,B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","Found 4 reviews, 23 ratings, and 4 dates.","Bought 55 in one plus tv with installation provided by Amazon Free. But the amazon folks when delivered the TV, first thing mentioned was current TV stand is not good enough and forced me to buy wall mount stand and asked me to pay immediately for them to get it in next 4-5 hours. So I paid them Rs. 2800 (they said fixed). And later in the day we decided to go with new tV stand instead of wall mount installation due to challenges at home and when I informed the service personnel, they said nothing can be done as they paid the money to procure the wall mount stand already. It can’t be returned and all these happened over phone when they were still to come to my place to fix it. But after lot of dileberations, I decided to go with table stand based installation and service man agreed to return the money but after 2-3 days. After 2 days when he returned the money, he returned only 2000 Rs. as he said Amazon deducted 800 Rs. from the returned product. So be careful with Amazon and its service personnel. They will try to fleece money from you by all means.As of now, no issues with the TV though, looks good. One challenge with TV is its stand. It is very delicate. Base is not strong enough for its stable placement. | Firstly, full marks to Amazon for promptly replacing a damaged product (there was one dead pixel) without question.I have been using this TV for almost two years and am very happy with it.Pros -1. 4k screen at a reasonable price2. Lots of features and connectivity options for the price point.3. Decent speakers (I have a smallish room so the volume at a level of 35-40 is more than adequate)4. Can operate the TV through a Oneplus phone or watch also (I hardly do so though)5. Looks very sleek with minimal bezels and a narrow bottom panel. The wall mount is also of good quality.Cons1. Biggest one is the laggy UI. Not a smooth experience navigating the menus and apps. But it's not at all a deal breaker.2. Ocassional bugs. The wifi doesn't connect now and then (rare occasions though and can be rectified simoly by restarting the TV). Prime Video sometimes doesn't resume properly after you reactivate the TV from sleep and you need to restart the TV.3. Screen - I would have preferred if it had more brightness. The quality, depth and accuracy of colors, contrast ratios, etc.  will of course not match with the higher priced TVs offered by Sony, Samsung, etc.Verdict - An extremely value for money TV which has a host of connectivity features and packs an above average screen. The biggest shortcoming, even though it's far from being a deal breaker, is the best laggy an sometimes buggy UI. | If you are looking a 55 inch TV under 50k it's the bestNearly no bezelsAmazing sound qualityAmazing picture qualityMust buy if you are looking for a 55 inch tvIt was delivered in a ok ok conditionThe delivery boy took it out in a rough way but it was alright from insideThe seal was broken but no parts were missing 😁Edit: after 1 week the tv is working awesome. I recommend you guys to mount it on the wall as the 55 variant will not be bear any wind blast in the room. This happened with me when I installed it on the date of delivery and the guy came and recommended us to mount on TV.The guys who came to install was really kind hearted and no sign of foolishness was seenEDIT: A lot of you are saying this lags a lot.IT LAGS WHEN THE INTERNET CONNECTION IS SLOW. THIS WAS TOLD TO ME BY THE INSTALLATION GUY SO DON'T PANIC THIS IS AN AMAZING TV😁EDIT AFTER 3MONTHSThe remote is not working in its expected condition as needed to press hard .everything is going good | The media could not be loaded.
                
            
                
            
        
    
    








  
  
    I bought the TV unit on 14th November 2021, got myself extended warranty right-away through amazon. About the TV itself, the picture quality is okay-ish, 1080p content looked good but playing 4K content on YouTube, made the app restart ALMOST ALL THE TIME. The panel has a tendency to over saturate colours, especially red and it is NOT PLEASING and no, it's not of much help trying to configure colour settings and often glitches. The unit takes a long time to boot up which is very inconvenient in the daily run. I had a hard time switching between apps and even though it has 2GB of memory, suppose you're playing music on Spotify and switch to YouTube to just browse through the UI, without playing anything on YouTube itself, the TV will kill Spotify in the background and the music stops. Skin tones look really bad and inaccurate, by bad I mean the skin tones produced by the panel get grayish or sometimes very peachy in colour, either way it's bad. The frame around the display panel is plastic, the bottom chin has a metal trim though. Now it was all bearable until 13th of July 2022, when the display started showing glitchy patches and bands making the TV unit useless for viewing anything at all, I contacted the support team right-away, they took up the issue and told the technician would visit in a week, no one showed up. After 10  days, I got back to them and they said pick up and drop service is not available in my area and now they wanted me to wait for another 24-48 hours for an update. Eventually a technician showed up on 27th of July, took the TV unit apart and took a couple of snaps of the insides of the TV and left saying they'll get back to me with updates. On 3rd of August, I contacted them again and they said the case was closed and that I should contact the technician myself and gave me a contact number. I dialled the same number, no one responded. Then I had to again contact them on 28th of August when they claimed to have completely processed my service request and that I had confirmed the same on 25th, when I hadn't received any calls or messages from them since August 3rd when I last contacted them myself. They said they had now escalated my case. On 6th September I received a call from OnePlus telling me that the replacement TV will reach me within 6 to 10 days maximum, guaranteed. I have the call recording for the same. Now it's October 10th, three months since I reported the issue to the company. I haven't received any support from them whatsoever. Now that I looked up reviews of the same TV, I could see countless of other customers facing the exact same issue and same response from the customer care. Looking forward to filing a case legally, against the firm. Please steer clear of OnePlus products, literally dead customer care team and after sales support. GET A TV FROM ANY OTHER BRAND BUT ONEPLUS!!!Attached a photo and a video of the issue.",4.0 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | 4.1 out of 5 stars. | 4.1 out of 5 stars. | 4.0 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.6 out of 5 stars | 4.0 out of 5 stars | 4.4 out of 5 stars | Next page | 4 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 4 out of 5 stars | 5.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 1.0 out of 5 stars,Reviewed in India on 4 October 2023 | Reviewed in India on 13 May 2023 | Reviewed in India on 13 June 2021 | Reviewed in India on 9 October 2022,"{'neg': 0.095, 'neu': 0.814, 'pos': 0.091, 'compound': -0.9345}",-0.9345,negative,1
https://www.amazon.in/boAt-LTG-550v3-Lightning-Resistance/dp/B09JSW16QD/ref=sr_1_240?qid=1672909135&s=electronics&sr=1-240,B09JSW16QD,"boAt LTG 550v3 Lightning Apple MFi Certified Cable with Spaceship Grade Aluminium Housing,Stress Resistance, Rapid 2.4A Charging & 480mbps Data Sync, 1m Length & 10000+ Bends Lifespan(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"Found 8 reviews, 50 ratings, and 8 dates.",Good and worth for cost | The lightning end of the cable just came off when unplugging from phone. Very mediocre build quality..just lasted 6 months of use | One of the best charging cable and is truly MFI certified i used this cable three months and its work properly don’t think about any thing just buy big yesss to this one ✨ | Proper data cable found after using many brand’s cable | Top build quality | Nice purchase .... in case you apple wire gets damaged and something to get in budget. | I bought this on 2nd April 2023 and the cable started experiencing issues after 1 week. Then by 2nd week it’s completely dead and not working.  I reached out to Boat team for warranty claim where I was asked to furnish all details and a person picked it up.I was having continued communication with Boat and after a week or so I have got the replacement. Guess what! I have received the same cable but now being tampered and glued. Now the Boat team is coming back to me saying they have provided me a replacement which is again not working. I am finding it difficult to claim a simple warranty by way to multiple communication and not getting this resolved.I would recommend not to buy ANY BOAT products no matter what warranty they provide you. Cause if you fall in the dead zone you will going to face serious trouble in claiming the same | The cable is sturdy and is MFI certified. Supports fast charging too. Worth it.,3.8 out of 5 stars | Previous page | Next page | Previous page | Next page | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous set of slides | 4.1 out of 5 stars | 4.5 out of 5 stars | 4.0 out of 5 stars | 4.2 out of 5 stars | 4.0 out of 5 stars | 4.2 out of 5 stars | 4.5 out of 5 stars | 4.3 out of 5 stars | 4.3 out of 5 stars | 3.8 out of 5 stars | Next set of slides | 3.8 out of 5 stars | 4.3 out of 5 stars | 4.3 out of 5 stars | 4.2 out of 5 stars | 4.3 out of 5 stars | 4.0 out of 5 stars | 3.8 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.0 out of 5 stars | 4.2 out of 5 stars | 4.2 out of 5 stars | 4.0 out of 5 stars | 3.5 out of 5 stars | Next page | 3.8 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 5 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 1.0 out of 5 stars | 4.0 out of 5 stars,Reviewed in India on 24 September 2024 | Reviewed in India on 6 October 2024 | Reviewed in India on 14 August 2023 | Reviewed in India on 10 May 2024 | Reviewed in India on 30 April 2024 | Reviewed in India on 20 March 2024 | Reviewed in India on 3 July 2023 | Reviewed in India on 30 September 2023,"{'neg': 0.087, 'neu': 0.834, 'pos': 0.078, 'compound': -0.7488}",-0.7488,negative,3
https://www.amazon.in/Lapster-mantra-cable-data-black/dp/B0B61HYR92/ref=sr_1_371?qid=1672909143&s=electronics&sr=1-371,B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"Found 8 reviews, 37 ratings, and 8 dates.","USB wire quality is good but it's not working with my device I think my device having internal damaged so you can buy this wire if it's not working with your device it means this product is useless and you also return it on Amazon.keep shopping with Amazon | Worst item it's not original  mantra cable it's local item  don't buy | It worked in one go. Cable connection was too easy and simple. When I connected it to my laptop, it worked properly. The cable quality is also good enough. You can buy it without any hesitation. | Good quality | Awesome | Good to use..But wire can be little long | Good product working nicely | Not working cable quality is very poor lost my money please dont buy",3.7 out of 5 stars | Previous page | Next page | Previous page | Next page | Previous page of related Sponsored Products | Next page of related Sponsored Products | 3.7 out of 5 stars | 3.9 out of 5 stars | 4.2 out of 5 stars | 4.2 out of 5 stars | 5.0 out of 5 stars | 3.0 out of 5 stars | 3.7 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.3 out of 5 stars | 4.3 out of 5 stars | 4.5 out of 5 stars | 4.2 out of 5 stars | 4.2 out of 5 stars | Next page | 3.7 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 2 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 4.0 out of 5 stars | 3.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars,Reviewed in India on 17 November 2023 | Reviewed in India on 13 June 2024 | Reviewed in India on 5 September 2022 | Reviewed in India on 8 June 2023 | Reviewed in India on 18 December 2023 | Reviewed in India on 11 June 2024 | Reviewed in India on 9 November 2023 | Reviewed in India on 8 May 2024,"{'neg': 0.2, 'neu': 0.639, 'pos': 0.161, 'compound': -0.8204}",-0.8204,negative,0
https://www.amazon.in/LS-LAPSTER-Quality-Assured-Biometric/dp/B0B61GCHC1/ref=sr_1_471?qid=1672909147&s=electronics&sr=1-471,B0B61GCHC1,"LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"Found 8 reviews, 37 ratings, and 8 dates.","USB wire quality is good but it's not working with my device I think my device having internal damaged so you can buy this wire if it's not working with your device it means this product is useless and you also return it on Amazon.keep shopping with Amazon | Worst item it's not original  mantra cable it's local item  don't buy | It worked in one go. Cable connection was too easy and simple. When I connected it to my laptop, it worked properly. The cable quality is also good enough. You can buy it without any hesitation. | Good quality | Awesome | Good to use..But wire can be little long | Good product working nicely | Not working cable quality is very poor lost my money please dont buy",3.7 out of 5 stars | Previous page | Next page | Previous page | Next page | Previous page of related Sponsored Products | Next page of related Sponsored Products | 3.7 out of 5 stars | 3.7 out of 5 stars | 3.9 out of 5 stars | 4.2 out of 5 stars | 3.8 out of 5 stars | 3.7 out of 5 stars | 3.7 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page | 4.2 out of 5 stars | 4.8 out of 5 stars | 4.0 out of 5 stars | 4.2 out of 5 stars | 4.4 out of 5 stars | Next page | 3.7 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 2 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 4.0 out of 5 stars | 3.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 1.0 out of 5 stars,Reviewed in India on 17 November 2023 | Reviewed in India on 13 June 2024 | Reviewed in India on 5 September 2022 | Reviewed in India on 8 June 2023 | Reviewed in India on 18 December 2023 | Reviewed in India on 11 June 2024 | Reviewed in India on 9 November 2023 | Reviewed in India on 8 May 2024,"{'neg': 0.2, 'neu': 0.639, 'pos': 0.161, 'compound': -0.8204}",-0.8204,negative,0
https://www.amazon.in/Amazon-Brand-Charging-Suitable-Supported/dp/B09SB6SJB4/ref=sr_1_480?qid=1672909147&s=electronics&sr=1-480,B09SB6SJB4,"Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"Found 8 reviews, 27 ratings, and 8 dates.","Initially i am bit worried abt the product quality and was amazed to see the product quality and working without any problem | Good quality cable | Good charging speed, long wire | Cable quality is nice and supports fast charging for my phone (VOOC Charger). Although a bit tight at terminals.Edit: After 5 months cable pin became loose. Not working anymore. | Product is normal but the price is higher than which I ordered. | Stopped charging within few weeks. No good. | Good product at this price | This works as advertised.",4.1 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | Previous page of related Sponsored Products | Next page of related Sponsored Products | 4.1 out of 5 stars | 4.0 out of 5 stars | 4.1 out of 5 stars | 4.1 out of 5 stars | 4.0 out of 5 stars | 4.0 out of 5 stars | 4.1 out of 5 stars | Previous page of related Sponsored Products | Next page of related Sponsored Products | 4.1 out of 5 stars | 5.0 out of 5 stars | Previous page | Next page | 5 out of 5 stars | 5.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars | 5.0 out of 5 stars | 3.0 out of 5 stars | 1.0 out of 5 stars | 4.0 out of 5 stars | 5.0 out of 5 stars,Reviewed in India on 20 November 2023 | Reviewed in India on 19 December 2023 | Reviewed in India on 29 May 2024 | Reviewed in India on 21 January 2023 | Reviewed in India on 8 January 2023 | Reviewed in India on 25 April 2024 | Reviewed in India on 25 May 2023 | Reviewed in India on 27 December 2023,"{'neg': 0.154, 'neu': 0.731, 'pos': 0.116, 'compound': -0.3991}",-0.3991,negative,4
