month,product_category,mean_price,total_qty,pct_change_qty,pct_change_price,price_elasticity
2016-08-01,Drinkware,9.498481308411215,4964,0.6691324815063886,-0.056552016291603,-11.832159583065886
2016-09-01,Drinkware,10.050851063829787,3833,-0.22784045124899277,0.05815348132858156,-3.917915936307198
2016-10-01,Drinkware,10.165626911314984,4785,0.24836942342812418,0.011419515298385363,21.74955914838538
2016-11-01,Drinkware,9.974731182795699,4144,-0.1339602925809822,-0.01877854953606517,7.133686886929396
2016-12-01,Drinkware,11.223102564102565,3767,-0.09097490347490345,0.12515338593385272,-0.7269072490215037
2017-01-01,Drinkware,10.2953711790393,2632,-0.3013007698433767,-0.0826626487430171,3.6449445357124373
2017-02-01,Drinkware,11.216653846153847,2364,-0.10182370820668696,0.08948513376479506,-1.1378840699319166
2017-03-01,Drinkware,11.308275862068966,3482,0.472927241962775,0.00816839114158241,57.8972326086674
2017-04-01,Drinkware,11.193471074380165,3300,-0.052268811028144735,-0.01015228042622196,5.1484798324858625
2017-05-01,Drinkware,10.07868,2713,-0.17787878787878786,-0.09959297406250689,1.7860575964640533
2017-06-01,Drinkware,10.19803827751196,3602,0.3276815333579064,0.011842649782705772,27.6696127446436
2017-07-01,Drinkware,8.961344537815126,3023,-0.16074403109383673,-0.12126780720404917,1.3255292958613787
2016-05-01,Electronics,26.41875,649,-0.009160305343511421,-0.06624430071042309,0.13828065577375942
2016-06-01,Electronics,29.684545454545457,663,0.02157164869029282,0.12361657741359666,0.17450449722546793
2016-07-01,Electronics,22.76848484848485,748,0.1282051282051282,-0.2329852285139702,-0.550271487264871
2016-08-01,Electronics,22.128962264150942,1510,1.0187165775401068,-0.028088060693966854,-36.26866904908536
2016-09-01,Electronics,21.714047619047616,716,-0.5258278145695364,-0.01874984647497413,28.044379737795264
2016-10-01,Electronics,20.228375,1393,0.9455307262569832,-0.06841988398995591,-13.81953126953252
2016-11-01,Electronics,16.670217391304345,1619,0.16223977027997138,-0.17589932996079294,-0.9223444473389057
2016-12-01,Electronics,17.55544378698225,1451,-0.10376775787523163,0.05310227064823181,-1.9541115023616578
2017-01-01,Electronics,15.63763440860215,996,-0.3135768435561681,-0.10924300186601932,2.870452461025863
2017-02-01,Electronics,16.091428571428573,1974,0.9819277108433735,0.029019361302934366,33.83698561084745
2017-03-01,Electronics,23.41689655172414,968,-0.5096251266464032,0.45524037519592486,-1.119463813874313
2017-04-01,Electronics,19.257411764705882,630,-0.34917355371900827,-0.1776274997769507,1.9657629261092473
2017-05-01,Electronics,17.26732673267327,676,0.07301587301587298,-0.10334125148011597,-0.7065510816841817
2017-06-01,Electronics,16.4415625,657,-0.028106508875739622,-0.04782235521789002,0.5877274079806334
2017-07-01,Electronics,15.080180180180179,768,0.16894977168949765,-0.08280127389473002,-2.040424787477221
2016-06-01,Fun,8.09,26,-0.5593220338983051,-0.035756853396901156,15.642372881355898
2016-07-01,Fun,5.096666666666667,159,5.115384615384615,-0.3700041203131438,-13.825209868082919
2016-12-01,Fun,7.844545454545455,71,-0.5534591194968553,0.5391521493548963,-1.0265360532441121
2017-01-01,Fun,7.55,18,-0.7464788732394366,-0.03754780391702406,19.880759867849033
2017-03-01,Fun,7.19,26,0.18181818181818188,-0.04768211920529797,-3.813131313131318
2017-04-01,Fun,7.989999999999999,161,5.1923076923076925,0.11126564673157158,46.66586538461541
2017-06-01,Fun,7.79,28,-0.5692307692307692,-0.025031289111389188,22.740769230769274
2017-07-01,Fun,4.120526315789474,146,4.214285714285714,-0.4710492534288224,-8.946592492418654
2016-05-01,Gift Cards,58.333333333333336,41,19.5,-0.46153846153846145,-42.25000000000001
2016-06-01,Gift Cards,62.5,10,-0.7560975609756098,0.0714285714285714,-10.58536585365854
2016-07-01,Gift Cards,58.333333333333336,11,0.10000000000000009,-0.06666666666666665,-1.5000000000000018
2016-08-01,Gift Cards,42.857142857142854,8,-0.2727272727272727,-0.26530612244897966,1.0279720279720277
2016-09-01,Gift Cards,37.5,15,0.875,-0.12499999999999989,-7.000000000000006
